image_id,annotation_path,resolved_path,source,coco_width,coco_height,decoded_width,decoded_height,file_bytes,sha256,annotations,status
654,batch_15/000053.jpg,data/raw/batch_15/000053.jpg,flickr_partial,3024,4032,3024,4032,3835896,1fa413667a92dac5d1808bbd9e86343fae6d69333f0f3579b5ffbe868935f140,2,ok
655,batch_15/000054.jpg,data/raw/batch_15/000054.jpg,flickr_partial,3024,4032,3024,4032,4006127,fd2260df11e95746b86067c380ee9718d2adbf0c424e91e82be24c7bc9f99be6,1,ok
656,batch_15/000055.jpg,data/raw/batch_15/000055.jpg,flickr_partial,3024,4032,3024,4032,3219709,058e0ab1d58691608fee2a214456d1e6f46861c6bf446df187905d625ddf98a8,2,ok
657,batch_15/000056.jpg,data/raw/batch_15/000056.jpg,flickr_partial,3024,4032,3024,4032,3242592,e8935ed8703a619b6e9f048a4f58de424a99b9e339271379ebfb298f39d69b1d,5,ok
658,batch_15/000057.jpg,data/raw/batch_15/000057.jpg,flickr_partial,3024,4032,3024,4032,4616780,9b3306a328474a3851f57cee080ac99cf5747eb278667cf73a23d47ca858b757,2,ok
659,batch_15/000058.jpg,data/raw/batch_15/000058.jpg,flickr_partial,3024,4032,3024,4032,3655904,a39330e664574af935b1e00bb62ab04ccb679363480d706169e8d1516a1c270a,2,ok
660,batch_15/000059.jpg,data/raw/batch_15/000059.jpg,flickr_partial,3024,4032,3024,4032,3764215,bf6d01fc985dd9de16b1385959c925937205ab5c0b203a9324d8f6098a3fc684,1,ok
661,batch_15/000060.jpg,data/raw/batch_15/000060.jpg,flickr_partial,1536,2048,1536,2048,1241502,f4846f5b2be9ed1d8ec1c2d62629c6f4b75991b7678922a5d3f7fbd5dcc2206e,1,ok
662,batch_15/000061.jpg,data/raw/batch_15/000061.jpg,flickr_partial,1536,2048,1536,2048,1856414,a22e0647a02b4f7d3a0d8adf871f866d54e40efcb959ad6ba82ca018a3803302,1,ok
663,batch_15/000062.jpg,data/raw/batch_15/000062.jpg,flickr_partial,2048,1536,2048,1536,2315503,bbd40ad2878efc82ea29fada9cc8a38564da858c4a7908d82ea49ffe790029ca,3,ok
664,batch_15/000063.jpg,data/raw/batch_15/000063.jpg,flickr_partial,3264,2448,3264,2448,4878488,448990c54e1115a683d041870d88b5d4eef1307ca1938f7e29d8380129ffc728,2,ok
665,batch_15/000064.jpg,data/raw/batch_15/000064.jpg,flickr_partial,4032,3024,4032,3024,5960554,254875224c8bf51ae2baca03c4f61d72232124c5dc442a83697d95062b3b89db,8,ok
666,batch_15/000065.jpg,data/raw/batch_15/000065.jpg,flickr_partial,4032,3024,4032,3024,7722915,e769d56178d26bfe7c9006a14e6c10c5b5f0560f7e3f3e438a3b271e6c1a32c2,4,ok
667,batch_15/000066.jpg,data/raw/batch_15/000066.jpg,flickr_partial,4032,3024,4032,3024,7971194,d4fa0504316c9bc766a2d102aedc94de824968ff7527391b3ebea3a0ca3e26f0,8,ok
668,batch_15/000067.jpg,data/raw/batch_15/000067.jpg,flickr_partial,1536,2048,1536,2048,2217201,07969700cd44f9b158ccc44a746ea0ce43d102fae93a9cf29e1e1f5c20604696,1,ok
669,batch_15/000068.jpg,data/raw/batch_15/000068.jpg,flickr_partial,1536,2048,1536,2048,1952091,ddc61ed753b0b3b004d3356050552eac8e1d1073b5e1d56d40b912af6ca4846f,1,ok
670,batch_15/000069.jpg,data/raw/batch_15/000069.jpg,flickr_partial,1536,2048,1536,2048,1779671,db5294237cd055fda0efedaf48bca828aa367726ffc6ce5fea698acd5e86b3f9,1,ok
671,batch_15/000070.jpg,data/raw/batch_15/000070.jpg,flickr_partial,1536,2048,1536,2048,2424480,9eaa2ed46adc1627fdb5043758382e54f13f1b28675f48c0447323e3b7ad7669,1,ok
672,batch_15/000071.jpg,data/raw/batch_15/000071.jpg,flickr_partial,2448,3264,2448,3264,3743679,fdc0efc1ae74168380967c50922cf3f516f6312ddb28220ca62944bb58af3d21,4,ok
673,batch_15/000072.jpg,data/raw/batch_15/000072.jpg,flickr_partial,1536,2048,1536,2048,1497849,3bb475fdf4746e80340fccdec39b5693b90075bd71be659ff178c939a080f7bc,2,ok
674,batch_15/000073.jpg,data/raw/batch_15/000073.jpg,flickr_partial,1536,2048,1536,2048,1238256,c95ae36621107847fde386b8ebc2154c343a94ff169f30bbf2f7be4ae537091f,3,ok
675,batch_15/000074.jpg,data/raw/batch_15/000074.jpg,flickr_partial,2048,1536,2048,1536,1955892,15f7a36824f9c3c3f09101bfad26c54564aeb01ae4f9429fb4eb5786471198fe,2,ok
676,batch_15/000075.jpg,data/raw/batch_15/000075.jpg,flickr_partial,1536,2048,1536,2048,1629294,97ed2f3d7e0d11323875a2de1d04bab8ccfd71e6dcd5835f3d96bf80fa265caf,2,ok
677,batch_15/000076.jpg,data/raw/batch_15/000076.jpg,flickr_partial,2048,1536,2048,1536,1807361,1ebb4774dbe8d73072c5a27b9e8c09d2a02bba0cc0fd821fc19456d9151edc79,6,ok
678,batch_15/000077.jpg,data/raw/batch_15/000077.jpg,flickr_partial,2048,1536,2048,1536,836402,9c61e3f19d21fc3c5272214ec5f4bad1d9aaa6b365255a896fa5c1378c954304,2,ok
679,batch_15/000078.jpg,data/raw/batch_15/000078.jpg,flickr_partial,2448,3264,2448,3264,3025832,62ab26f3a8d3f8b342c4aab76341983f734b5329c13d45d687ad93278ddbfc67,6,ok
680,batch_15/000079.jpg,data/raw/batch_15/000079.jpg,flickr_partial,2448,3264,2448,3264,3734275,1ca8f553d340b6faeb30755ed1ea41ae5879c3b28057182dd3594260af196f81,1,ok
681,batch_15/000080.jpg,data/raw/batch_15/000080.jpg,flickr_partial,1536,2048,1536,2048,1991254,b00d3314f459f3189f9c7573ab66b0c00e2a7adfccf2c810aaca614ea041d520,3,ok
682,batch_15/000081.jpg,data/raw/batch_15/000081.jpg,flickr_partial,1536,2048,1536,2048,1944373,9f8151c8a944978cad4c04acfa6211ea2963a70c5318cdd1dc34cbc809905390,1,ok
683,batch_15/000082.jpg,data/raw/batch_15/000082.jpg,flickr_partial,1536,2048,1536,2048,2027737,2b6e9e83d0a97beaf9fd613f452fa76d9be6efb479ddfc3155135c1ff1d9c869,1,ok
684,batch_15/000083.jpg,data/raw/batch_15/000083.jpg,flickr_partial,1536,2048,1536,2048,1169729,23fc8e19ade24a5ef8dc99a9e9d129d9754be9271961def9b3c6ded0bfade2e7,1,ok
685,batch_15/000084.jpg,data/raw/batch_15/000084.jpg,flickr_partial,3264,2448,3264,2448,2383467,0dda8750799e98be2d8215d6aa117f0ee0a13c61d67e43203285cff6ff3ee8bf,3,ok
686,batch_2/000000.JPG,data/official_complete/TACO/data/batch_2/000000.JPG,zenodo_archive,2448,3264,2448,3264,2066619,0dfade8cd3114c81eda14cd3c2991d1732e65e7e0fb25a7c3b72f3bbef28b152,2,ok
687,batch_2/000001.JPG,data/official_complete/TACO/data/batch_2/000001.JPG,zenodo_archive,2448,3264,2448,3264,1849613,fa8beb018d391d3c28199b328f91baa464fba332f64783dc3081e5885eb1944d,3,ok
688,batch_2/000003.JPG,data/official_complete/TACO/data/batch_2/000003.JPG,zenodo_archive,3264,2448,3264,2448,430483,0d99c60e298b873d82112c54e4a1cda84ab89b6ce558829bed89367723e154aa,2,ok
689,batch_2/000005.JPG,data/official_complete/TACO/data/batch_2/000005.JPG,zenodo_archive,2448,3264,2448,3264,572734,76fda316275f0c1e8e1ce22130e5917ba3576ea16fcfa59a97e5e3afc38d4b7b,7,ok
690,batch_2/000006.JPG,data/official_complete/TACO/data/batch_2/000006.JPG,zenodo_archive,2448,3264,2448,3264,1016223,e45ceeea331e385dc712d6f78aaed262450c080f86b0f5df627d6f27aa627191,1,ok
691,batch_2/000007.JPG,data/official_complete/TACO/data/batch_2/000007.JPG,zenodo_archive,2448,3264,2448,3264,758033,a5c07246b37fec972503a9c2f54274bd13a9290f75dc35d8d6db80e9de6e50b2,3,ok
692,batch_2/000008.JPG,data/official_complete/TACO/data/batch_2/000008.JPG,zenodo_archive,2448,3264,2448,3264,1096714,b07a26973b68d35217470b3f6f873d45902594a4849eed02cf56ad198e1be726,2,ok
693,batch_2/000009.JPG,data/official_complete/TACO/data/batch_2/000009.JPG,zenodo_archive,2448,3264,2448,3264,743108,71d1c3a283af2ec1a9c8402ad8b4977acc3af37f7060b3af98327e1a02b6969a,5,ok
694,batch_2/000010.JPG,data/official_complete/TACO/data/batch_2/000010.JPG,zenodo_archive,3264,2448,3264,2448,763776,5c885a55843af8000680a9a3fc755911a69914c22adca092e7ccf60d425b315a,4,ok
695,batch_2/000012.JPG,data/official_complete/TACO/data/batch_2/000012.JPG,zenodo_archive,2448,3264,2448,3264,1845955,1988331909b9e0d713e986fa11dd63451b834db2e560c676655fff60a7e2231f,1,ok
696,batch_2/000013.JPG,data/official_complete/TACO/data/batch_2/000013.JPG,zenodo_archive,2448,3264,2448,3264,2121773,5f6d44dbedac5c3b8278bd193d998e9b235008abe23e518f58f92d0704f0ed9f,2,ok
697,batch_2/000015.JPG,data/official_complete/TACO/data/batch_2/000015.JPG,zenodo_archive,2448,3264,2448,3264,1569675,1f5f839533928b95fff6e1ce5ef636ceaa4e0b94948e88bb0b4e2b08aef5d6f0,1,ok
698,batch_2/000016.JPG,data/official_complete/TACO/data/batch_2/000016.JPG,zenodo_archive,2448,3264,2448,3264,1080513,8eed7da585fbc040cb8a476a8ec652dc5197e698d0cc9d9a36ed6733ea0be508,1,ok
699,batch_2/000017.JPG,data/official_complete/TACO/data/batch_2/000017.JPG,zenodo_archive,2448,3264,2448,3264,1378580,4aba2569add0f0e15d71d822a21ce432e43f8871ae3a02fd7e047828f84d8567,1,ok
700,batch_2/000018.JPG,data/official_complete/TACO/data/batch_2/000018.JPG,zenodo_archive,2448,3264,2448,3264,1538721,0f64ef78a484c850f157b7e20d02893d337d84d4f70faa1d793e11d0fd9b77d1,1,ok
701,batch_2/000019.JPG,data/official_complete/TACO/data/batch_2/000019.JPG,zenodo_archive,3264,2448,3264,2448,1818976,1aa4b2a9f7a3885ba19f60d02cd189627efb4d9647ad9cc754b293987914c902,1,ok
702,batch_2/000020.JPG,data/official_complete/TACO/data/batch_2/000020.JPG,zenodo_archive,3264,2448,3264,2448,1054419,fdac5ad06d7c5230b61623d676f42905d3e445b04a416e7cfe4e73dda0ebc172,1,ok
703,batch_2/000021.JPG,data/official_complete/TACO/data/batch_2/000021.JPG,zenodo_archive,2448,3264,2448,3264,801877,45d61144b2785ba0214740c49fbe075d3886694ea3ac121486cc933d99b71efa,3,ok
704,batch_2/000022.JPG,data/official_complete/TACO/data/batch_2/000022.JPG,zenodo_archive,2448,3264,2448,3264,1378289,d0428582cd3ab9fd374544fa2fba210d00e4cd5883c17db243f72e008c27061e,4,ok
705,batch_2/000023.JPG,data/official_complete/TACO/data/batch_2/000023.JPG,zenodo_archive,3264,2448,3264,2448,568227,fba8bf8a51c1f9facd404b7e19f1c5210d2aa5a0916c786235ffab968b50c47d,3,ok
706,batch_2/000024.JPG,data/official_complete/TACO/data/batch_2/000024.JPG,zenodo_archive,2448,3264,2448,3264,454282,665fa6a9552cc686582c586f82ab37d55c163b52c3ad5f525ad184ccbc8225e4,4,ok
707,batch_2/000025.JPG,data/official_complete/TACO/data/batch_2/000025.JPG,zenodo_archive,2448,3264,2448,3264,646484,87e3d1fa94abe5c6f7fcc2e440a4cd29db825f20a060dffadd57bc023085ca30,2,ok
708,batch_2/000026.JPG,data/official_complete/TACO/data/batch_2/000026.JPG,zenodo_archive,3264,2448,3264,2448,607982,4539a1cb81208e4da52399747a4dae6b7ac4acbda2be7199981b6754b90bc111,6,ok
709,batch_2/000027.JPG,data/official_complete/TACO/data/batch_2/000027.JPG,zenodo_archive,3264,2448,3264,2448,654997,5029af6ab5d2f36504fce9db6aaaa2b066911995e660a419e43addbe55756a08,5,ok
710,batch_2/000029.JPG,data/official_complete/TACO/data/batch_2/000029.JPG,zenodo_archive,2448,3264,2448,3264,961167,8842ef1f72a0be5ef06a5b907494ef78d7581131eb5e35093bd8fb626225a866,2,ok
711,batch_2/000031.JPG,data/official_complete/TACO/data/batch_2/000031.JPG,zenodo_archive,2448,3264,2448,3264,798988,03856f7858b203803d83a6946f56701510f784a394872e2e924ee4b70eae5be8,1,ok
712,batch_2/000032.JPG,data/official_complete/TACO/data/batch_2/000032.JPG,zenodo_archive,2448,3264,2448,3264,580361,e606c9030436ceac1440854bac713ef7da22d2f8bf7cdd948bc89e9feaf7a1d8,2,ok
713,batch_2/000033.JPG,data/official_complete/TACO/data/batch_2/000033.JPG,zenodo_archive,2448,3264,2448,3264,943815,064aa221e703ae8b3afafa7c476be6947354416eb7666700c5df26989af47f65,9,ok
714,batch_2/000034.JPG,data/official_complete/TACO/data/batch_2/000034.JPG,zenodo_archive,2448,3264,2448,3264,1166860,2e820dfcca81a9b8ae79601175c6f4c69c02291356dd78c020f1413d782a1be8,8,ok
715,batch_2/000035.JPG,data/official_complete/TACO/data/batch_2/000035.JPG,zenodo_archive,2448,3264,2448,3264,1108875,5b79036776419f6381b51e6b6270fc3e5de538243c8b07a694898f0e69b3bda1,5,ok
716,batch_2/000036.JPG,data/official_complete/TACO/data/batch_2/000036.JPG,zenodo_archive,2448,3264,2448,3264,1631529,4c83595882da040b68a3696410cbc5cd56cafc513d0dd7828660e9bd3802fabd,2,ok
717,batch_2/000037.JPG,data/official_complete/TACO/data/batch_2/000037.JPG,zenodo_archive,2448,3264,2448,3264,1919126,22032788b143aef8accec5f0c750a88ecc5faac04d02717e1738b6acd5fe81aa,2,ok
718,batch_2/000038.JPG,data/official_complete/TACO/data/batch_2/000038.JPG,zenodo_archive,2448,3264,2448,3264,1794799,1cb626f8f5d729557ff4b7bf595fe40953a387a16ce22fc788bed3a9c099e501,4,ok
719,batch_2/000039.JPG,data/official_complete/TACO/data/batch_2/000039.JPG,zenodo_archive,2448,3264,2448,3264,1807514,7b389eb58049d87a9cd738437239cfc2e7273425f7f6849721e2bb6d8c1b45c8,2,ok
720,batch_2/000040.JPG,data/official_complete/TACO/data/batch_2/000040.JPG,zenodo_archive,2448,3264,2448,3264,1929886,332734db59c1f5be52bae4519f80571b3961c8d71437cbcab885db4d4265d972,1,ok
721,batch_2/000041.JPG,data/official_complete/TACO/data/batch_2/000041.JPG,zenodo_archive,2448,3264,2448,3264,2258010,a1d08f91a9ae7522a266da021bf6607b57e060147ce4973414a221f7e2a870b4,2,ok
722,batch_2/000042.JPG,data/official_complete/TACO/data/batch_2/000042.JPG,zenodo_archive,2448,3264,2448,3264,2111720,ddcb47ea651852ff9c0b4c1a329c977fa5fd510503461cdd1d0ab93cce385a77,2,ok
723,batch_2/000043.JPG,data/official_complete/TACO/data/batch_2/000043.JPG,zenodo_archive,2448,3264,2448,3264,2247247,4be552cb95198048ed77fa8979047c6322dcdb5d56522b8af94564a03951cdb2,2,ok
724,batch_2/000044.JPG,data/official_complete/TACO/data/batch_2/000044.JPG,zenodo_archive,2448,3264,2448,3264,1456714,c770bedac5ed97bffbdaafcb2be33caeee815c775489e14048c35f1cd89b1395,3,ok
725,batch_2/000046.JPG,data/official_complete/TACO/data/batch_2/000046.JPG,zenodo_archive,2448,3264,2448,3264,2091323,9c41195048884b6584d828a5ab93144e3456be57f9049175c2acfe0a7aa30943,1,ok
726,batch_2/000047.JPG,data/official_complete/TACO/data/batch_2/000047.JPG,zenodo_archive,2448,3264,2448,3264,1959801,4d4ce10ae91f7041352631261d023b95ae9ef0959740ec91c646ed99f8e2f439,2,ok
727,batch_2/000048.JPG,data/official_complete/TACO/data/batch_2/000048.JPG,zenodo_archive,2448,3264,2448,3264,1264531,35c2b9484cb8daab74967ef99c436e1dc59c79e274452894e1ad08db79fc33f6,37,ok
728,batch_2/000050.JPG,data/official_complete/TACO/data/batch_2/000050.JPG,zenodo_archive,2448,3264,2448,3264,1780119,e2e980322e706c8ce0f2d5845769e3350a0d699871b9ccef017c014b8c9e3787,7,ok
729,batch_2/000051.JPG,data/official_complete/TACO/data/batch_2/000051.JPG,zenodo_archive,2448,3264,2448,3264,1534020,7eef588cba0792faa9fb64d4555e3d6c307a250151d627fffa5f0b034b54a71f,2,ok
730,batch_2/000052.JPG,data/official_complete/TACO/data/batch_2/000052.JPG,zenodo_archive,2448,3264,2448,3264,1707411,e83e7d328ca6b97890771b7639ccf9bad0365ea901521b67e00d9c8d403f0acd,8,ok
731,batch_2/000053.JPG,data/official_complete/TACO/data/batch_2/000053.JPG,zenodo_archive,2448,3264,2448,3264,1991128,ebdc84fb787cf968943c7bb13a274040f3ea8474d8fcfe252230bc168386eda8,3,ok
732,batch_2/000054.JPG,data/official_complete/TACO/data/batch_2/000054.JPG,zenodo_archive,2448,3264,2448,3264,1844302,0e72ce2cde06df07bb437f0c1293c196052312276ae1c5101205ceef006636df,9,ok
733,batch_2/000055.JPG,data/official_complete/TACO/data/batch_2/000055.JPG,zenodo_archive,2448,3264,2448,3264,1740709,5dabbb19171d31e4da003a2b407d46cf67aa2cb824d6acd3c1c0fd852575889f,1,ok
734,batch_2/000056.JPG,data/official_complete/TACO/data/batch_2/000056.JPG,zenodo_archive,2448,3264,2448,3264,2162205,cb407dc81fd421e86bb65d10bdd6886aebf75354e24b7b6738a1bcf83e653e0b,1,ok
735,batch_2/000057.JPG,data/official_complete/TACO/data/batch_2/000057.JPG,zenodo_archive,2448,3264,2448,3264,2210463,0a6c24e2a72542283879ac83f3780cf2d71e96f6fb9df528a6407e816b4da0a7,1,ok
736,batch_2/000058.JPG,data/official_complete/TACO/data/batch_2/000058.JPG,zenodo_archive,2448,3264,2448,3264,2312451,1175e6ce762857fdd3ffe498ba6b42cc8f55f5fe8713d58e08df9c0fe20a0cd7,1,ok
737,batch_2/000059.JPG,data/official_complete/TACO/data/batch_2/000059.JPG,zenodo_archive,2448,3264,2448,3264,2317944,3a24945bcd9fa9a376d3d1f4630c2b59e5234941969f16258b815cdae057b6b5,4,ok
738,batch_2/000060.JPG,data/official_complete/TACO/data/batch_2/000060.JPG,zenodo_archive,3264,2448,3264,2448,3098835,bff68929d3e7de0384297d7237c4bdd2761df6984b25b2b732f06a0eddd35ec8,1,ok
739,batch_2/000061.JPG,data/official_complete/TACO/data/batch_2/000061.JPG,zenodo_archive,3264,2448,3264,2448,2789390,6a412ec58d8c2190afafd1e957c7ea22a403b2eff6b7eaa03e7d78d73d620ddc,1,ok
740,batch_2/000062.JPG,data/official_complete/TACO/data/batch_2/000062.JPG,zenodo_archive,3264,2448,3264,2448,2548963,3685feba0b86e44ffeb740f18b86db76b4cb0b8ef6045dbcdedd62582afa86ff,1,ok
741,batch_2/000063.JPG,data/official_complete/TACO/data/batch_2/000063.JPG,zenodo_archive,3264,2448,3264,2448,3014075,b6dbca16886b08fd3bf053918ed848e7272ec73ce9abbfdbcf0abe5c0263a919,1,ok
742,batch_2/000064.JPG,data/official_complete/TACO/data/batch_2/000064.JPG,zenodo_archive,3264,2448,3264,2448,2000974,af699ad6b4e722775ae58bfeff351a7c438bf1acd5267bff0d084267e0db1915,1,ok
743,batch_2/000065.JPG,data/official_complete/TACO/data/batch_2/000065.JPG,zenodo_archive,2448,3264,2448,3264,2795310,e6823e24596d02541ec27d4ca77a48d91bbe347db629f2cbae1b69f38b97eb37,2,ok
744,batch_2/000067.JPG,data/official_complete/TACO/data/batch_2/000067.JPG,zenodo_archive,3264,2448,3264,2448,2476008,d750d4da1f49ab72692b1eb4b765a7cab343ade1ace156832d4869cc3720a7e2,1,ok
745,batch_2/000068.JPG,data/official_complete/TACO/data/batch_2/000068.JPG,zenodo_archive,2448,3264,2448,3264,1695469,c64a911adc89f85bb722dd5d89dc23422718187b3fa5e51d7583eede6f334e04,3,ok
746,batch_2/000069.JPG,data/official_complete/TACO/data/batch_2/000069.JPG,zenodo_archive,3264,2448,3264,2448,2485905,63a7e7352c59c95cf77e46844e338a4b277b058a7d815891e28148b137a61395,1,ok
747,batch_2/000070.JPG,data/official_complete/TACO/data/batch_2/000070.JPG,zenodo_archive,3264,2448,3264,2448,3002911,b5e4101944e3c9fdfdb2f6316081ce075c2a91f611b632121830ed9302f23ea6,1,ok
748,batch_2/000071.JPG,data/official_complete/TACO/data/batch_2/000071.JPG,zenodo_archive,2448,3264,2448,3264,2575131,27c61cc6a663a47b088c94e39ffee5c52c1a712f4a935548f242b6b23b4c3df6,1,ok
749,batch_2/000072.JPG,data/official_complete/TACO/data/batch_2/000072.JPG,zenodo_archive,3264,2448,3264,2448,2622964,d8d30fb7595cc08bd110608471565df6788328a650e7a888690781e5c5c745ed,1,ok
750,batch_2/000073.JPG,data/official_complete/TACO/data/batch_2/000073.JPG,zenodo_archive,2448,3264,2448,3264,1971757,eea41402945a9ac7e2c68ed22d35f3cd0272320320a2c963b25ad5b3595ebb1b,3,ok
751,batch_2/000074.JPG,data/official_complete/TACO/data/batch_2/000074.JPG,zenodo_archive,3264,2448,3264,2448,2142565,1264902e9407a8ec1a309fefe89d380cd0758f4b02954d631fcfaf269cdb65f3,3,ok
752,batch_2/000075.JPG,data/official_complete/TACO/data/batch_2/000075.JPG,zenodo_archive,3264,2448,3264,2448,1857164,5b848f812a6835bdbbdb71608b84591986d469e545c9b3854f0283f1044bdece,6,ok
753,batch_2/000076.JPG,data/official_complete/TACO/data/batch_2/000076.JPG,zenodo_archive,3264,2448,3264,2448,1781172,65498e7984df4905adb64e88e4626cd7e5cb0f4b1e02dcb0bc74cda06be458ed,3,ok
754,batch_2/000077.JPG,data/official_complete/TACO/data/batch_2/000077.JPG,zenodo_archive,2448,3264,2448,3264,783965,31fe614e8371ffa21e2ded19b3bf7eb9d3a5f4bf40e5bb2d215b94e47f28bec5,2,ok
755,batch_2/000079.JPG,data/official_complete/TACO/data/batch_2/000079.JPG,zenodo_archive,2448,3264,2448,3264,1372893,78b00693a2ec299f6a2ec1e94749ed58064f696ad80a15d635fcb28b77d67192,5,ok
756,batch_2/000080.JPG,data/official_complete/TACO/data/batch_2/000080.JPG,zenodo_archive,2448,3264,2448,3264,1500279,7130f5e9ed6c5ac48e5d42e5fa4f7536987f7ade3f3c1a72be79e685a1417715,3,ok
757,batch_2/000081.JPG,data/official_complete/TACO/data/batch_2/000081.JPG,zenodo_archive,2448,3264,2448,3264,1203998,dbcf9366a120133765701cca8e83223efae8d7419da35118228100a3bf9f7c28,2,ok
758,batch_2/000082.JPG,data/official_complete/TACO/data/batch_2/000082.JPG,zenodo_archive,2448,3264,2448,3264,2093537,d09beb33a5241a42f0fc7b24172b20b715dc8776f11f1097dee7e41cb8786981,9,ok
759,batch_2/000083.JPG,data/official_complete/TACO/data/batch_2/000083.JPG,zenodo_archive,2448,3264,2448,3264,1982601,c8a8d6729e01092759b610b7df29958ee8b968e1223e34c1de8e5558d1d974f4,1,ok
760,batch_2/000085.JPG,data/official_complete/TACO/data/batch_2/000085.JPG,zenodo_archive,2448,3264,2448,3264,1627607,81a1c88e3f730c74e36f890d835d4a39e54ebb4c858a1935bbea2fd145eca9ce,1,ok
761,batch_2/000086.JPG,data/official_complete/TACO/data/batch_2/000086.JPG,zenodo_archive,2448,3264,2448,3264,1235931,46707008adf7a24fd01578a5bbc1885fbeedec802b1c058e8a30f4a22f4d5a17,2,ok
762,batch_2/000014.JPG,data/official_complete/TACO/data/batch_2/000014.JPG,zenodo_archive,2442,2597,2442,2597,566675,a2194b2f0a28a927ec7310450689109af1dbeb72bb40cfda68b665dc14596c98,1,ok
763,batch_2/000030.JPG,data/official_complete/TACO/data/batch_2/000030.JPG,zenodo_archive,2214,3264,2214,3264,765851,74c0223e7e2635d5087b42ef29834c4d8a1bc8d11632010f8e6ca395657b1c66,4,ok
764,batch_2/000049.JPG,data/official_complete/TACO/data/batch_2/000049.JPG,zenodo_archive,3163,2448,3163,2448,1680925,fd8b6306862550b3039f503a7c7d039e0bab0bd1b25f2cd9dafa4ca39444df16,10,ok
765,batch_2/000088.JPG,data/official_complete/TACO/data/batch_2/000088.JPG,zenodo_archive,2448,3264,2448,3264,1707034,e508819c5bd722de74be50f6e76655f2bfaf8095926ad733cae20f1824d76ccf,2,ok
766,batch_2/000089.JPG,data/official_complete/TACO/data/batch_2/000089.JPG,zenodo_archive,3264,2448,3264,2448,1883983,482706bf622d041c2603d0cbacae81cf5512dc7076e212f466911cc457183add,1,ok
767,batch_2/000090.JPG,data/official_complete/TACO/data/batch_2/000090.JPG,zenodo_archive,3264,2448,3264,2448,2209961,2148430a5c94a49d08e17e86e46ea77be6447c0f6e61745a52bca66587b74a92,1,ok
768,batch_2/000091.JPG,data/official_complete/TACO/data/batch_2/000091.JPG,zenodo_archive,3264,2448,3264,2448,1847301,579c96ac29e718a51fd1b704a9ae23910aff1129b274a6a20cef19573ca406fc,1,ok
769,batch_2/000092.JPG,data/official_complete/TACO/data/batch_2/000092.JPG,zenodo_archive,3264,2448,3264,2448,1095740,acfef05fa634ebe9c74cbe02c4330e2b376da4457e3aeb3da6685d92f58a0d3c,1,ok
770,batch_2/000093.JPG,data/official_complete/TACO/data/batch_2/000093.JPG,zenodo_archive,2448,3264,2448,3264,1888945,aca90e2d630f0c59e744b44e34c0f47d6a55dfa595774f57de02a95cdeb0a2c7,1,ok
771,batch_2/000094.JPG,data/official_complete/TACO/data/batch_2/000094.JPG,zenodo_archive,3264,2448,3264,2448,1926494,b85bca975f92a51ff8380b993c372f32d729ce66a0480aaf09fe8f0ddd247abb,1,ok
772,batch_2/000095.JPG,data/official_complete/TACO/data/batch_2/000095.JPG,zenodo_archive,3264,2448,3264,2448,1174207,a8c2e68f6b7681dd0c8c5af7f3c8e87e57ea0a45068c7c6e2e9cdc2a11a9803b,1,ok
773,batch_2/000096.JPG,data/official_complete/TACO/data/batch_2/000096.JPG,zenodo_archive,3264,2448,3264,2448,1435163,a2a6bb5101921aa2c1017ba6b348217981f653242f314a72c9f514aa3e57edf0,2,ok
774,batch_2/000097.JPG,data/official_complete/TACO/data/batch_2/000097.JPG,zenodo_archive,2448,3264,2448,3264,1803721,08bee7279ebf1f80e0aedc6f90ce2c7bd48d466b178e78178486a703ef7db114,1,ok
775,batch_2/000098.JPG,data/official_complete/TACO/data/batch_2/000098.JPG,zenodo_archive,2448,3264,2448,3264,1715588,9e415c327dcc16532c2c2833c8157548202d44d5b93b71ce78d72a22c0f090fd,8,ok
776,batch_2/000099.JPG,data/official_complete/TACO/data/batch_2/000099.JPG,zenodo_archive,2448,3264,2448,3264,2317146,a10f9b66fce2bad208f0613ffaea1ef1b9401e7669232570c25831a9610a5a64,1,ok
777,batch_2/000084.JPG,data/official_complete/TACO/data/batch_2/000084.JPG,zenodo_archive,1925,1408,1925,1408,520911,60de63f07759bc5c443f41f12264209aae5fa05e3eb75b61ce7d051370382b8a,8,ok
778,batch_3/IMG_4972.JPG,data/official_complete/TACO/data/batch_3/IMG_4972.JPG,zenodo_archive,2448,3264,2448,3264,2187754,25df27e1149e902dc89058b32b5f8c4ab5f2ea1ab78ac9895c45babb604e2020,2,ok
779,batch_3/IMG_4977.JPG,data/official_complete/TACO/data/batch_3/IMG_4977.JPG,zenodo_archive,2448,3264,2448,3264,1502118,04b4043edade5078e66b153dd64db5b5478355834a45bd8f5f41595769772798,1,ok
780,batch_3/IMG_4978.JPG,data/official_complete/TACO/data/batch_3/IMG_4978.JPG,zenodo_archive,2448,3264,2448,3264,1258607,13f6cb4db4029c3ac3d6242bf6bdc42a8d06bc1856f23c5c0ed489b97139af5d,2,ok
781,batch_3/IMG_4980.JPG,data/official_complete/TACO/data/batch_3/IMG_4980.JPG,zenodo_archive,2448,3264,2448,3264,1897932,68c05c3bbe704980d88b9d85b89d7131da32e6bbc902babcc58a14e2b3671d6a,2,ok
