image_id,file_name,batch,flickr_url,annotations,original_categories,mapped_classes,mapped_annotation_count,width,height
931,batch_4/000061.JPG,batch_4,https://farm66.staticflickr.com/65535/47803907242_75b69d674e_o.png,1,Plastic bottle cap,bottle_cap,1,2448,3264
932,batch_4/000062.JPG,batch_4,https://farm66.staticflickr.com/65535/40889490713_c46043b6a0_o.png,1,Plastic bottle cap,bottle_cap,1,2448,3264
933,batch_4/000063.JPG,batch_4,https://farm66.staticflickr.com/65535/33978803298_6108b73e67_o.png,1,Plastic film,bag_wrapper,1,2448,3264
934,batch_4/000064.JPG,batch_4,https://farm66.staticflickr.com/65535/33978804488_c06f2c60d0_o.png,1,Rope & strings,(none),0,3264,2448
935,batch_4/000065.JPG,batch_4,https://farm66.staticflickr.com/65535/40889493183_05e3b30c7d_o.png,2,Other plastic,(none),0,3264,2448
936,batch_4/000068.JPG,batch_4,https://farm66.staticflickr.com/65535/32911983837_8ecd248183_o.png,1,Other plastic,(none),0,2448,3264
937,batch_4/000069.JPG,batch_4,https://farm66.staticflickr.com/65535/32911984517_32593e20fb_o.png,1,Metal bottle cap,bottle_cap,1,3264,2448
938,batch_4/000070.JPG,batch_4,https://farm66.staticflickr.com/65535/46939838965_d88f1e3f57_o.png,1,Metal bottle cap,bottle_cap,1,3264,2448
939,batch_4/000071.JPG,batch_4,https://farm66.staticflickr.com/65535/33978806938_4f8d3bd92d_o.png,1,Tissues,(none),0,3264,2448
940,batch_4/000072.JPG,batch_4,https://farm66.staticflickr.com/65535/40889496153_91313b392e_o.png,1,Styrofoam piece,(none),0,3264,2448
941,batch_4/000073.JPG,batch_4,https://farm66.staticflickr.com/65535/33978808168_0fbeeb8eff_o.png,2,Other plastic; Styrofoam piece,(none),0,3264,2448
942,batch_4/000074.JPG,batch_4,https://farm66.staticflickr.com/65535/33978809298_918877e383_o.png,1,Plastic bottle cap,bottle_cap,1,3264,2448
943,batch_4/000076.JPG,batch_4,https://farm66.staticflickr.com/65535/47856104631_2684819a91_o.png,1,Plastic film,bag_wrapper,1,3264,2448
944,batch_4/000077.JPG,batch_4,https://farm66.staticflickr.com/65535/40889498363_1f4a8a33f2_o.png,1,Plastic film,bag_wrapper,1,3264,2448
945,batch_4/000079.JPG,batch_4,https://farm66.staticflickr.com/65535/40889498863_b10fb3f014_o.png,1,Plastic film,bag_wrapper,1,3264,2448
946,batch_4/000080.JPG,batch_4,https://farm66.staticflickr.com/65535/33978812298_5d8ceb28c0_o.png,2,Other plastic; Plastic bottle cap,bottle_cap,1,3264,2448
947,batch_4/000081.JPG,batch_4,https://farm66.staticflickr.com/65535/40889499713_c64833f1ae_o.png,1,Corrugated carton,carton,1,2448,3264
948,batch_4/000082.JPG,batch_4,https://farm66.staticflickr.com/65535/33978814128_f5e3cdd61b_o.png,2,Cigarette; Disposable plastic cup,cigarette; cup,2,3264,2448
949,batch_4/000083.JPG,batch_4,https://farm66.staticflickr.com/65535/47803916682_77cfaee5c8_o.png,1,Styrofoam piece,(none),0,3264,2448
950,batch_4/000084.JPG,batch_4,https://farm66.staticflickr.com/65535/33978816018_19a61da78c_o.png,1,Plastic film,bag_wrapper,1,3264,2448
951,batch_4/000085.JPG,batch_4,https://farm66.staticflickr.com/65535/46939847035_bd5cfaec87_o.png,3,Cigarette; Drink can,can; cigarette,3,3264,2448
952,batch_4/000086.JPG,batch_4,https://farm66.staticflickr.com/65535/32911988857_d47303e68f_o.png,1,Disposable food container,(none),0,2448,3264
953,batch_4/000087.JPG,batch_4,https://farm66.staticflickr.com/65535/33978817518_b7fa165458_o.png,5,Plastic film; Styrofoam piece; Unlabeled litter,bag_wrapper,2,3264,2448
954,batch_4/000088.JPG,batch_4,https://farm66.staticflickr.com/65535/47803919102_ce2225a2cf_o.png,4,Plastic film; Styrofoam piece,bag_wrapper,2,2448,3264
955,batch_4/000089.JPG,batch_4,https://farm66.staticflickr.com/65535/46939849795_ab39ab57e3_o.png,1,Other plastic wrapper,bag_wrapper,1,2448,3264
956,batch_4/000090.JPG,batch_4,https://farm66.staticflickr.com/65535/33978819018_75bea1b617_o.png,1,Plastic straw,straw,1,2448,3264
957,batch_4/000092.JPG,batch_4,https://farm66.staticflickr.com/65535/32911993737_90ac0d8263_o.png,1,Other plastic wrapper,bag_wrapper,1,2448,3264
958,batch_4/000093.JPG,batch_4,https://farm66.staticflickr.com/65535/46939852565_c6906281c9_o.png,2,Cigarette; Plastic film,bag_wrapper; cigarette,2,2448,3264
959,batch_4/000094.JPG,batch_4,https://farm66.staticflickr.com/65535/47856113491_a195fcc137_o.png,2,Cigarette; Other plastic,cigarette,1,3264,2448
960,batch_4/000095.JPG,batch_4,https://farm66.staticflickr.com/65535/33978821408_c2e9f8bf78_o.png,1,Plastic bottle cap,bottle_cap,1,3264,2448
961,batch_4/000096.JPG,batch_4,https://farm66.staticflickr.com/65535/47856114101_99bab43be5_o.png,3,Cigarette; Plastic bottle cap; Pop tab,bottle_cap; cigarette,2,2448,3264
962,batch_4/000097.JPG,batch_4,https://farm66.staticflickr.com/65535/46939854725_966127311f_o.png,8,Other plastic; Other plastic bottle; Other plastic wrapper; Squeezable tube,bag_wrapper; bottle,2,2448,3264
963,batch_4/000098.JPG,batch_4,https://farm66.staticflickr.com/65535/32911997887_0c3b0020de_o.png,2,Disposable food container; Plastic film,bag_wrapper,1,2448,3264
964,batch_5/000071.JPG,batch_5,https://farm66.staticflickr.com/65535/40889529623_48864d0311_o.png,4,Cigarette; Clear plastic bottle; Other plastic,bottle; cigarette,2,2448,3264
965,batch_5/000072.JPG,batch_5,https://farm66.staticflickr.com/65535/33978843678_e276c6268d_o.png,2,Cigarette; Clear plastic bottle,bottle; cigarette,2,3264,2448
966,batch_5/000073.JPG,batch_5,https://farm66.staticflickr.com/65535/32912014107_7e5ce18da0_o.png,4,Drink can; Metal bottle cap; Plastic straw; Unlabeled litter,bottle_cap; can; straw,3,2448,3264
967,batch_5/000074.JPG,batch_5,https://farm66.staticflickr.com/65535/40889532723_7a0224fa2e_o.png,1,Plastic straw,straw,1,2448,3264
968,batch_5/000075.JPG,batch_5,https://farm66.staticflickr.com/65535/33978845968_ce7e7f1c5d_o.png,1,Rope & strings,(none),0,2448,3264
969,batch_5/000076.JPG,batch_5,https://farm66.staticflickr.com/65535/33978847108_99587758f0_o.png,1,Plastic straw,straw,1,2448,3264
970,batch_5/000119.JPG,batch_5,https://farm66.staticflickr.com/65535/32912017357_d5ff7332d6_o.png,2,Cigarette; Other plastic,cigarette,1,3264,2448
971,batch_5/000079.JPG,batch_5,https://farm66.staticflickr.com/65535/47066690164_7a7429faf5_o.png,1,Plastic film,bag_wrapper,1,3264,2448
972,batch_5/000081.JPG,batch_5,https://farm66.staticflickr.com/65535/40889536613_eb99c26016_o.png,1,Scrap metal,(none),0,2448,3264
973,batch_5/000082.JPG,batch_5,https://farm66.staticflickr.com/65535/33978850548_7a1d1bc426_o.png,1,Plastic film,bag_wrapper,1,2448,3264
974,batch_5/000083.JPG,batch_5,https://farm66.staticflickr.com/65535/32912019897_cb8f112e88_o.png,3,Clear plastic bottle; Plastic bottle cap; Unlabeled litter,bottle; bottle_cap,2,3264,2448
975,batch_5/000084.JPG,batch_5,https://farm66.staticflickr.com/65535/32912020297_46cc9f2272_o.png,2,Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap,2,3264,2448
976,batch_5/000085.JPG,batch_5,https://farm66.staticflickr.com/65535/32912020677_04307671cd_o.png,3,Aluminium foil; Plastic film; Styrofoam piece,bag_wrapper,1,3264,2448
977,batch_5/000086.JPG,batch_5,https://farm66.staticflickr.com/65535/40889540273_21c18d329e_o.png,1,Other plastic,(none),0,3264,2448
978,batch_5/000087.JPG,batch_5,https://farm66.staticflickr.com/65535/47856152421_762a6fa982_o.png,1,Disposable food container,(none),0,2448,3264
979,batch_5/000088.JPG,batch_5,https://farm66.staticflickr.com/65535/33978854668_0e8027793b_o.png,1,Plastic bottle cap,bottle_cap,1,2448,3264
980,batch_5/000089.JPG,batch_5,https://farm66.staticflickr.com/65535/32912023027_2fc136fb2b_o.png,1,Styrofoam piece,(none),0,3264,2448
981,batch_5/000090.JPG,batch_5,https://farm66.staticflickr.com/65535/33978856048_5018ec4485_o.png,1,Plastic bottle cap,bottle_cap,1,3264,2448
982,batch_5/000091.JPG,batch_5,https://farm66.staticflickr.com/65535/46939880475_f1d4f91629_o.png,3,Styrofoam piece; Unlabeled litter,(none),0,3264,2448
983,batch_5/000092.JPG,batch_5,https://farm66.staticflickr.com/65535/46939881055_0ee475f3c0_o.png,3,Other plastic; Paper bag; Unlabeled litter,bag_wrapper,1,2448,3264
984,batch_5/000093.JPG,batch_5,https://farm66.staticflickr.com/65535/46939881895_f8ae71a92b_o.png,2,Styrofoam piece,(none),0,3264,2448
985,batch_5/000094.JPG,batch_5,https://farm66.staticflickr.com/65535/33978858348_0a7151dd69_o.png,2,Plastic bottle cap; Styrofoam piece,bottle_cap,1,3264,2448
986,batch_5/000095.JPG,batch_5,https://farm66.staticflickr.com/65535/33978858548_6aed38e453_o.png,1,Disposable plastic cup,cup,1,3264,2448
987,batch_5/000096.JPG,batch_5,https://farm66.staticflickr.com/65535/47066694544_a72c3c22e4_o.png,1,Disposable plastic cup,cup,1,3264,2448
988,batch_5/000097.JPG,batch_5,https://farm66.staticflickr.com/65535/47856154751_315a779bc7_o.png,1,Other carton,carton,1,3264,2448
989,batch_5/000098.JPG,batch_5,https://farm66.staticflickr.com/65535/46939882895_b46b84343e_o.png,1,Disposable food container,(none),0,3264,2448
990,batch_5/000099.JPG,batch_5,https://farm66.staticflickr.com/65535/40889548653_f933f33e08_o.png,1,Plastic film,bag_wrapper,1,2448,3264
991,batch_5/000100.JPG,batch_5,https://farm66.staticflickr.com/65535/33978858968_be5ccff215_o.png,1,Plastic straw,straw,1,3264,2448
992,batch_5/000062.JPG,batch_5,https://farm66.staticflickr.com/65535/32912026897_29133e2c10_o.png,1,Other plastic,(none),0,2448,3264
993,batch_5/000063.JPG,batch_5,https://farm66.staticflickr.com/65535/40889551513_edfb0021ce_o.png,2,Garbage bag; Normal paper,bag_wrapper,1,2448,3264
994,batch_5/000064.JPG,batch_5,https://farm66.staticflickr.com/65535/47066698454_9cfe3da8eb_o.png,2,Disposable plastic cup; Unlabeled litter,cup,1,2448,3264
995,batch_5/000066.JPG,batch_5,https://farm66.staticflickr.com/65535/46939886025_abd4f72a7c_o.png,3,Cigarette; Other plastic; Other plastic bottle,bottle; cigarette,2,2448,3264
996,batch_5/000067.JPG,batch_5,https://farm66.staticflickr.com/65535/47803952762_08875278ee_o.png,6,Cigarette; Clear plastic bottle; Other plastic; Unlabeled litter,bottle; cigarette,2,2448,3264
997,batch_5/000068.JPG,batch_5,https://farm66.staticflickr.com/65535/33978859878_b20b4bf505_o.png,2,Cigarette; Corrugated carton,carton; cigarette,2,2448,3264
998,batch_5/000069.JPG,batch_5,https://farm66.staticflickr.com/65535/33978860278_57a88dea2c_o.png,2,Normal paper; Other plastic wrapper,bag_wrapper,1,2448,3264
999,batch_5/000070.JPG,batch_5,https://farm66.staticflickr.com/65535/47803953922_afbf48b53a_o.png,4,Cigarette; Clear plastic bottle,bottle; cigarette,4,2448,3264
1000,batch_5/000101.JPG,batch_5,https://farm66.staticflickr.com/65535/47803954422_ef4bbc16e2_o.png,1,Glass bottle,bottle,1,2448,3264
1001,batch_5/000102.JPG,batch_5,https://farm66.staticflickr.com/65535/40889560513_1ae3cbeca9_o.png,2,Drink carton; Plastic straw,carton; straw,2,3264,2448
1002,batch_5/000103.JPG,batch_5,https://farm66.staticflickr.com/65535/47066704844_ac0cc8ac92_o.png,2,Drink can; Plastic film,bag_wrapper; can,2,3264,2448
1003,batch_5/000104.JPG,batch_5,https://farm66.staticflickr.com/65535/40889561193_18325208b2_o.png,3,Corrugated carton; Unlabeled litter,carton,1,3264,2448
1004,batch_5/000105.JPG,batch_5,https://farm66.staticflickr.com/65535/46939890815_e99237b095_o.png,2,Plastic straw; Squeezable tube,straw,1,3264,2448
1005,batch_5/000106.JPG,batch_5,https://farm66.staticflickr.com/65535/40889561913_5307f7997f_o.png,6,Other plastic; Plastic film; Unlabeled litter,bag_wrapper,3,3264,2448
1006,batch_5/000107.JPG,batch_5,https://farm66.staticflickr.com/65535/33978863308_e49d744286_o.png,2,Styrofoam piece; Unlabeled litter,(none),0,3264,2448
1007,batch_5/000108.JPG,batch_5,https://farm66.staticflickr.com/65535/47066706694_ce03313549_o.png,3,Cigarette; Disposable plastic cup; Unlabeled litter,cigarette; cup,2,2448,3264
1008,batch_5/000120.JPG,batch_5,https://farm66.staticflickr.com/65535/47803956702_049aef9bc7_o.png,4,Disposable plastic cup; Glass bottle; Unlabeled litter,bottle; cup,3,2448,3264
1009,batch_5/000110.JPG,batch_5,https://farm66.staticflickr.com/65535/40889564153_9aa3f7cd6f_o.png,1,Plastic film,bag_wrapper,1,3264,2448
1010,batch_5/000111.JPG,batch_5,https://farm66.staticflickr.com/65535/33978864988_76748d62ae_o.png,5,Glass bottle; Plastic bottle cap; Plastic film; Rope & strings; Styrofoam piece,bag_wrapper; bottle; bottle_cap,3,2448,3264
1011,batch_5/000112.JPG,batch_5,https://farm66.staticflickr.com/65535/33978865458_1706739a49_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1012,batch_5/000113.JPG,batch_5,https://farm66.staticflickr.com/65535/40889565903_b6e50dcb60_o.png,2,Meal carton; Plastic film,bag_wrapper; carton,2,3264,2448
1013,batch_5/000114.JPG,batch_5,https://farm66.staticflickr.com/65535/46939894765_a89ede7b9e_o.png,6,Cigarette; Clear plastic bottle; Disposable food container; Normal paper; Plastic bottle cap,bottle; bottle_cap; cigarette,3,2448,3264
1014,batch_5/000115.JPG,batch_5,https://farm66.staticflickr.com/65535/47856167961_9aac7dee05_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1015,batch_5/000116.JPG,batch_5,https://farm66.staticflickr.com/65535/40889567233_57772d7469_o.png,2,Meal carton; Plastic film,bag_wrapper; carton,2,3264,2448
1016,batch_5/000117.JPG,batch_5,https://farm66.staticflickr.com/65535/46939897105_388a7a223a_o.png,1,Normal paper,(none),0,3264,2448
1017,batch_5/000118.JPG,batch_5,https://farm66.staticflickr.com/65535/47856169161_6ba04c44c5_o.png,1,Foam cup,cup,1,3264,2448
1018,batch_5/000000.JPG,batch_5,https://farm66.staticflickr.com/65535/33978867448_812f29c184_o.png,3,Disposable plastic cup; Normal paper; Unlabeled litter,cup,1,2448,3264
1019,batch_5/000001.JPG,batch_5,https://farm66.staticflickr.com/65535/46939898895_6d9e5b011a_o.png,2,Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap,2,2448,3264
1020,batch_5/000002.JPG,batch_5,https://farm66.staticflickr.com/65535/47803959742_0b6c580b42_o.png,2,Drink can; Unlabeled litter,can,1,2448,3264
1021,batch_5/000004.JPG,batch_5,https://farm66.staticflickr.com/65535/46939901135_bc26f1cbae_o.png,3,Drink can; Other plastic wrapper; Pop tab,bag_wrapper; can,2,3264,2448
1022,batch_5/000005.JPG,batch_5,https://farm66.staticflickr.com/65535/40889570153_ea44226bfb_o.png,6,Aluminium foil; Clear plastic bottle; Drink can; Metal bottle cap; Paper cup,bottle; bottle_cap; can; cup,4,3264,2448
1023,batch_5/000006.JPG,batch_5,https://farm66.staticflickr.com/65535/47856171891_ba06951d89_o.png,2,Other plastic wrapper,bag_wrapper,2,2448,3264
1024,batch_5/000007.JPG,batch_5,https://farm66.staticflickr.com/65535/32912036217_d5657a9d70_o.png,1,Drink can,can,1,3264,2448
1025,batch_5/000008.JPG,batch_5,https://farm66.staticflickr.com/65535/33978870528_f79fa6d235_o.png,1,Clear plastic bottle,bottle,1,2448,3264
1026,batch_5/000009.JPG,batch_5,https://farm66.staticflickr.com/65535/33978871568_ce1b0dcd4b_o.png,3,Plastic lid; Plastic straw,straw,2,2448,3264
1027,batch_5/000010.JPG,batch_5,https://farm66.staticflickr.com/65535/47856175311_b24692242a_o.png,3,Cigarette; Six pack rings; Unlabeled litter,cigarette,1,3264,2448
1028,batch_5/000011.JPG,batch_5,https://farm66.staticflickr.com/65535/32912037837_3f846d74c0_o.png,2,Drink can; Pop tab,can,1,2448,3264
1029,batch_5/000012.JPG,batch_5,https://farm66.staticflickr.com/65535/32912038327_42b66c91e7_o.png,8,Drink can; Other carton; Other plastic wrapper; Pop tab,bag_wrapper; can; carton,7,2448,3264
1030,batch_5/000013.JPG,batch_5,https://farm66.staticflickr.com/65535/33978875618_da0fbde399_o.png,1,Drink can,can,1,2448,3264
1031,batch_5/000014.JPG,batch_5,https://farm66.staticflickr.com/65535/40889571993_bc16e4baf0_o.png,1,Styrofoam piece,(none),0,2448,3264
1032,batch_5/000015.JPG,batch_5,https://farm66.staticflickr.com/65535/47856178921_9879440339_o.png,14,Aluminium foil; Disposable plastic cup; Drink can; Other carton; Other plastic; Pop tab; Unlabeled litter,can; carton; cup,7,2448,3264
1033,batch_5/000016.JPG,batch_5,https://farm66.staticflickr.com/65535/33978879488_0055e88548_o.png,2,Drink can; Pop tab,can,1,2448,3264
1034,batch_5/000017.JPG,batch_5,https://farm66.staticflickr.com/65535/33978880738_f7752223c3_o.png,2,Drink can; Pop tab,can,1,2448,3264
1035,batch_5/000018.JPG,batch_5,https://farm66.staticflickr.com/65535/47803968782_be6b3b8ab0_o.png,1,Plastic glooves,(none),0,2448,3264
1036,batch_5/000019.JPG,batch_5,https://farm66.staticflickr.com/65535/47803969562_de0a75fa84_o.png,3,Plastic lid; Plastic straw; Unlabeled litter,straw,1,2448,3264
1037,batch_5/000020.JPG,batch_5,https://farm66.staticflickr.com/65535/47803970522_61bca0e46d_o.png,7,Cigarette; Crisp packet; Meal carton; Plastic film; Unlabeled litter,bag_wrapper; carton; cigarette,6,2448,3264
1038,batch_5/000021.JPG,batch_5,https://farm66.staticflickr.com/65535/47803971762_bcd5a627e6_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1039,batch_5/000022.JPG,batch_5,https://farm66.staticflickr.com/65535/47066721294_7feca83d8b_o.png,5,Other plastic wrapper; Paper bag; Plastic film; Single-use carrier bag,bag_wrapper,5,2448,3264
1040,batch_5/000023.JPG,batch_5,https://farm66.staticflickr.com/65535/47803973502_e59d58cbcf_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1041,batch_5/000024.JPG,batch_5,https://farm66.staticflickr.com/65535/32912047857_9571d702b5_o.png,1,Paper bag,bag_wrapper,1,2448,3264
1042,batch_5/000025.JPG,batch_5,https://farm66.staticflickr.com/65535/32912048767_1aa69e760e_o.png,1,Disposable plastic cup,cup,1,2448,3264
1043,batch_5/000026.JPG,batch_5,https://farm66.staticflickr.com/65535/32912049917_7a71692352_o.png,1,Disposable plastic cup,cup,1,2448,3264
1044,batch_5/000027.JPG,batch_5,https://farm66.staticflickr.com/65535/46939913575_f52efcf897_o.png,3,Glass bottle,bottle,3,2448,3264
1045,batch_5/000028.JPG,batch_5,https://farm66.staticflickr.com/65535/46939914075_9ef4c6b78d_o.png,3,Cigarette; Clear plastic bottle,bottle; cigarette,3,2448,3264
1046,batch_5/000029.JPG,batch_5,https://farm66.staticflickr.com/65535/32912051967_85e013f756_o.png,6,Meal carton; Other plastic; Other plastic wrapper; Paper cup; Plastic lid; Plastic straw,bag_wrapper; carton; cup; straw,4,2448,3264
1047,batch_5/000030.JPG,batch_5,https://farm66.staticflickr.com/65535/46939915655_4d0cb87cc6_o.png,17,Cigarette; Paper cup; Unlabeled litter,cigarette; cup,16,2448,3264
1048,batch_5/000031.JPG,batch_5,https://farm66.staticflickr.com/65535/47803979812_bd4a56c361_o.png,5,Cigarette; Plastic straw,cigarette; straw,5,2448,3264
1049,batch_5/000033.JPG,batch_5,https://farm66.staticflickr.com/65535/47803980842_d67678d04c_o.png,1,Other plastic wrapper,bag_wrapper,1,2448,3264
1050,batch_5/000034.JPG,batch_5,https://farm66.staticflickr.com/65535/33978890418_499f106e3b_o.png,2,Cigarette; Meal carton,carton; cigarette,2,2448,3264
1051,batch_5/000035.JPG,batch_5,https://farm66.staticflickr.com/65535/32912055617_3d75ccd505_o.png,2,Paper cup; Plastic lid,cup,1,2448,3264
1052,batch_5/000036.JPG,batch_5,https://farm66.staticflickr.com/65535/32912056417_027702d667_o.png,8,Drink can; Paper cup; Plastic film; Plastic lid; Unlabeled litter,bag_wrapper; can; cup,5,2448,3264
1053,batch_5/000037.JPG,batch_5,https://farm66.staticflickr.com/65535/33978892848_e157672b95_o.png,2,Normal paper; Plastic glooves,(none),0,2448,3264
1054,batch_5/000038.JPG,batch_5,https://farm66.staticflickr.com/65535/47066733514_eed8063a44_o.png,2,Plastic film; Styrofoam piece,bag_wrapper,1,2448,3264
1055,batch_5/000039.JPG,batch_5,https://farm66.staticflickr.com/65535/47066734734_fc13bc4a3f_o.png,1,Plastic lid,(none),0,2448,3264
1056,batch_5/000040.JPG,batch_5,https://farm66.staticflickr.com/65535/47856193371_68edd17c45_o.png,3,Drink can; Metal bottle cap; Plastic straw,bottle_cap; can; straw,3,3264,2448
1057,batch_5/000041.JPG,batch_5,https://farm66.staticflickr.com/65535/46939922555_721190eb65_o.png,3,Paper cup; Unlabeled litter,cup,2,2448,3264
1058,batch_5/000042.JPG,batch_5,https://farm66.staticflickr.com/65535/47066737454_9c9470d62c_o.png,1,Other plastic,(none),0,2448,3264
1059,batch_5/000043.JPG,batch_5,https://farm66.staticflickr.com/65535/47803989582_89dda5b02d_o.png,1,Crisp packet,bag_wrapper,1,2448,3264
1060,batch_5/000045.JPG,batch_5,https://farm66.staticflickr.com/65535/47066740174_acf1e51363_o.png,5,Disposable food container; Other plastic; Plastic film,bag_wrapper,2,2448,3264
1061,batch_5/000046.JPG,batch_5,https://farm66.staticflickr.com/65535/46939925425_ce20b9cd82_o.png,1,Food Can,can,1,2448,3264
1062,batch_5/000047.JPG,batch_5,https://farm66.staticflickr.com/65535/47066741634_1649c3f40a_o.png,5,Cigarette; Disposable plastic cup; Other plastic; Plastic lid; Unlabeled litter,cigarette; cup,2,2448,3264
1063,batch_5/000048.JPG,batch_5,https://farm66.staticflickr.com/65535/47856199371_48c343a856_o.png,1,Clear plastic bottle,bottle,1,2448,3264
1064,batch_5/000049.JPG,batch_5,https://farm66.staticflickr.com/65535/33978899298_50a618f462_o.png,13,Cigarette; Corrugated carton; Disposable plastic cup; Normal paper; Paper bag; Paper cup; Plastic lid; Plastic straw; Unlabeled litter,bag_wrapper; carton; cigarette; cup; straw,9,2448,3264
1065,batch_5/000050.JPG,batch_5,https://farm66.staticflickr.com/65535/47066742954_899a3cae6b_o.png,2,Meal carton; Plastic film,bag_wrapper; carton,2,2448,3264
1066,batch_5/000051.JPG,batch_5,https://farm66.staticflickr.com/65535/47856201821_e0c10c6b9d_o.png,2,Drink can; Pop tab,can,1,2448,3264
1067,batch_5/000052.JPG,batch_5,https://farm66.staticflickr.com/65535/33978900708_65b314569d_o.png,1,Clear plastic bottle,bottle,1,2448,3264
1068,batch_5/000054.JPG,batch_5,https://farm66.staticflickr.com/65535/47803997932_5c239d6406_o.png,1,Foam food container,(none),0,2448,3264
1069,batch_5/000055.JPG,batch_5,https://farm66.staticflickr.com/65535/47856204461_12f6ed89ca_o.png,3,Paper cup; Plastic lid; Plastic straw,cup; straw,2,2448,3264
1070,batch_5/000056.JPG,batch_5,https://farm66.staticflickr.com/65535/47066745174_ae588a3097_o.png,3,Other carton; Paper cup; Plastic lid,carton; cup,2,2448,3264
1071,batch_5/000057.JPG,batch_5,https://farm66.staticflickr.com/65535/47066746044_2934b2ea8f_o.png,2,Single-use carrier bag; Spread tub,bag_wrapper,1,2448,3264
1072,batch_5/000058.JPG,batch_5,https://farm66.staticflickr.com/65535/46939934105_8c96dc218e_o.png,9,Cigarette; Crisp packet,bag_wrapper; cigarette,9,2448,3264
1073,batch_5/000059.JPG,batch_5,https://farm66.staticflickr.com/65535/46939935055_2b5807711d_o.png,1,Crisp packet,bag_wrapper,1,2448,3264
1074,batch_5/000060.JPG,batch_5,https://farm66.staticflickr.com/65535/32912071607_76e8a752bd_o.png,2,Disposable plastic cup,cup,2,2448,3264
1075,batch_5/000061.JPG,batch_5,https://farm66.staticflickr.com/65535/40889596053_a087c16e61_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1076,batch_6/000052.JPG,batch_6,https://farm66.staticflickr.com/65535/33978912708_2f0f04d2c0_o.png,1,Disposable plastic cup,cup,1,2448,3264
1077,batch_6/000104.JPG,batch_6,https://farm66.staticflickr.com/65535/40889605713_c5a8992f49_o.png,2,Aluminium foil; Clear plastic bottle,bottle,1,2448,3264
1078,batch_6/000103.JPG,batch_6,https://farm66.staticflickr.com/65535/47066763314_67056fd24f_o.png,5,Clear plastic bottle; Drink carton; Plastic bottle cap; Unlabeled litter,bottle; bottle_cap; carton,3,3264,2448
1079,batch_6/000102.JPG,batch_6,https://farm66.staticflickr.com/65535/32912089707_02db3fda70_o.png,5,Aerosol; Clear plastic bottle; Normal paper; Plastic film; Single-use carrier bag,bag_wrapper; bottle; can,4,2448,3264
1080,batch_6/000101.JPG,batch_6,https://farm66.staticflickr.com/65535/46939955465_d0a4870a38_o.png,2,Clear plastic bottle; Other plastic wrapper,bag_wrapper; bottle,2,2624,1968
1081,batch_6/000100.JPG,batch_6,https://farm66.staticflickr.com/65535/33978915118_ebe103f82b_o.png,2,Clear plastic bottle,bottle,2,3264,2448
1082,batch_6/000099.JPG,batch_6,https://farm66.staticflickr.com/65535/47856222401_0bd6036b2e_o.png,5,Clear plastic bottle; Drink can; Pop tab,bottle; can,4,2624,1968
1083,batch_6/000098.JPG,batch_6,https://farm66.staticflickr.com/65535/47066765964_640d18a329_o.png,1,Aluminium foil,(none),0,2448,3264
1084,batch_6/000097.JPG,batch_6,https://farm66.staticflickr.com/65535/47856223821_9d02b1f829_o.png,7,Clear plastic bottle; Crisp packet; Other plastic wrapper; Plastic bottle cap; Unlabeled litter,bag_wrapper; bottle; bottle_cap,6,3680,2760
1085,batch_6/000096.JPG,batch_6,https://farm66.staticflickr.com/65535/46939957695_34122d087b_o.png,1,Other carton,carton,1,2448,3264
1086,batch_6/000095.JPG,batch_6,https://farm66.staticflickr.com/65535/47066767654_14ab3d06dc_o.png,1,Other plastic wrapper,bag_wrapper,1,2624,1968
1087,batch_6/000094.JPG,batch_6,https://farm66.staticflickr.com/65535/47066768204_10f66f02f3_o.png,1,Plastic film,bag_wrapper,1,2448,3264
1088,batch_6/000093.JPG,batch_6,https://farm66.staticflickr.com/65535/40889609553_961d6ab4a3_o.png,2,Clear plastic bottle; Plastic bottle cap,bottle; bottle_cap,2,3264,2448
1089,batch_6/000092.JPG,batch_6,https://farm66.staticflickr.com/65535/46939959885_65d9e0bdb8_o.png,3,Other plastic; Plastic lid; Plastic straw,straw,1,2448,3264
1090,batch_6/000091.JPG,batch_6,https://farm66.staticflickr.com/65535/40889609983_a89569a413_o.png,1,Aluminium foil,(none),0,2448,3264
1091,batch_6/000090.JPG,batch_6,https://farm66.staticflickr.com/65535/32912095787_1e9a2c02e4_o.png,1,Clear plastic bottle,bottle,1,3264,2448
1092,batch_6/000089.JPG,batch_6,https://farm66.staticflickr.com/65535/47804018642_4d0dfc15cf_o.png,1,Disposable food container,(none),0,2448,3264
1093,batch_6/000088.JPG,batch_6,https://farm66.staticflickr.com/65535/33978921268_41eba8cf37_o.png,1,Aluminium foil,(none),0,3644,2337
1094,batch_6/000087.JPG,batch_6,https://farm66.staticflickr.com/65535/32912097377_11a7d46c4e_o.png,3,Clear plastic bottle; Other plastic wrapper,bag_wrapper; bottle,3,2624,1968
