crop_filename,source_image_id,source_image_path,source_split,target_class_id,target_class,original_bbox_norm,original_bbox_px,crop_window_px,crop_size_px,source_size_px,resulting_bbox_norm,original_rel_area,new_rel_area,area_gain,original_bucket,new_bucket,boxes_in_crop
crop_batch_2_000074_000_bottle.jpg,batch_2_000074,data/official_complete/TACO/data/batch_2/000074.JPG,train,1,bottle,"0.354626,0.375817,0.041973,0.157680","1089.0,727.0,137.0,386.0","771,534,1543,1306",772x772,3264x2448,"0.500647,0.500000,0.177461,0.500001",0.0066183,0.08873063,13.4,tiny,medium,2
crop_batch_2_000074_001_straw.jpg,batch_2_000074,data/official_complete/TACO/data/batch_2/000074.JPG,train,7,straw,"0.405484,0.513685,0.021752,0.082108","1288.0,1157.0,71.0,201.0","1122,1057,1525,1459",403x402,3264x2448,"0.499999,0.498758,0.176175,0.500001",0.00178601,0.08808767,49.3,tiny,medium,1
crop_batch_2_000076_002_cigarette.jpg,batch_2_000076,data/official_complete/TACO/data/batch_2/000076.JPG,train,5,cigarette,"0.098346,0.435458,0.023897,0.008170","282.0,1056.0,78.0,20.0","225,970,417,1162",192x192,3264x2448,"0.500007,0.500006,0.406249,0.104168",0.00019524,0.04231794,216.8,tiny,small,1
crop_batch_2_000076_000_bottle.jpg,batch_2_000076,data/official_complete/TACO/data/batch_2/000076.JPG,train,1,bottle,"0.562040,0.496528,0.143689,0.238154","1600.0,924.0,469.0,583.0","1251,632,2417,1799",1166x1167,3264x2448,"0.500428,0.500000,0.402231,0.499572",0.03422011,0.20094331,5.9,small,large,1
crop_batch_2_000076_001_bottle_cap.jpg,batch_2_000076,data/official_complete/TACO/data/batch_2/000076.JPG,train,2,bottle_cap,"0.376532,0.550041,0.028799,0.033088","1182.0,1306.0,94.0,81.0","1133,1251,1325,1443",192x192,3264x2448,"0.500002,0.497398,0.489583,0.421872",0.0009529,0.20654136,216.8,tiny,large,1
crop_batch_2_000080_000_can.jpg,batch_2_000080,data/prepared_run_002/images/train/batch_2_000080.JPG,train,3,can,"0.627042,0.671262,0.107026,0.057598","1404.0,2097.0,262.0,188.0","1273,1929,1797,2453",524x524,2448x3264,"0.499998,0.499998,0.499999,0.358778",0.00616448,0.17938895,29.1,tiny,medium,1
crop_batch_2_000080_001_cigarette.jpg,batch_2_000080,data/prepared_run_002/images/train/batch_2_000080.JPG,train,5,cigarette,"0.060866,0.086703,0.013889,0.030025","132.0,234.0,34.0,98.0","51,185,247,381",196x196,2448x3264,"0.500000,0.499993,0.173471,0.500008",0.00041702,0.0867368,208.0,tiny,medium,1
crop_batch_2_000081_000_bag_wrapper.jpg,batch_2_000081,data/prepared_run_002/images/train/batch_2_000081.JPG,train,0,bag_wrapper,"0.514706,0.568321,0.194444,0.136642","1022.0,1632.0,476.0,446.0","784,1379,1736,2331",952x952,2448x3264,"0.500000,0.500000,0.499999,0.468487",0.02656922,0.23424289,8.8,small,large,1
crop_batch_2_000081_001_cigarette.jpg,batch_2_000081,data/prepared_run_002/images/train/batch_2_000081.JPG,train,5,cigarette,"0.186683,0.596814,0.020425,0.020833","432.0,1914.0,50.0,68.0","361,1852,553,2044",192x192,2448x3264,"0.500000,0.500005,0.260419,0.354161",0.00042551,0.09223016,216.8,tiny,medium,1
crop_batch_2_000082_003_bag_wrapper.jpg,batch_2_000082,data/prepared_run_002/images/train/batch_2_000082.JPG,train,0,bag_wrapper,"0.540237,0.782782,0.027369,0.017157","1289.0,2527.0,67.0,56.0","1227,2459,1419,2651",192x192,2448x3264,"0.497397,0.500002,0.348955,0.291669",0.00046957,0.10177928,216.8,tiny,medium,1
crop_batch_2_000082_005_cigarette.jpg,batch_2_000082,data/prepared_run_002/images/train/batch_2_000082.JPG,train,5,cigarette,"0.667892,0.134804,0.007353,0.011029","1626.0,422.0,18.0,36.0","1539,344,1731,536",192x192,2448x3264,"0.499998,0.500001,0.093751,0.187493",8.11e-05,0.01757761,216.7,tiny,small,1
crop_batch_2_000082_004_cigarette.jpg,batch_2_000082,data/prepared_run_002/images/train/batch_2_000082.JPG,train,5,cigarette,"0.331291,0.207721,0.015523,0.003676","792.0,672.0,38.0,12.0","715,582,907,774",192x192,2448x3264,"0.500002,0.500007,0.197918,0.062492",5.706e-05,0.01236831,216.8,tiny,small,1
crop_batch_2_000082_001_bottle.jpg,batch_2_000082,data/prepared_run_002/images/train/batch_2_000082.JPG,train,1,bottle,"0.875408,0.336857,0.075980,0.083027","2050.0,964.0,186.0,271.0","1872,829,2414,1371",542x542,2448x3264,"0.499998,0.499080,0.343172,0.500000",0.00630839,0.17158591,27.2,tiny,medium,1
crop_batch_2_000083_000_carton.jpg,batch_2_000083,data/prepared_run_002/images/train/batch_2_000083.JPG,train,4,carton,"0.519199,0.492800,0.127451,0.078738","1115.0,1480.0,312.0,257.0","959,1296,1583,1920",624x624,2448x3264,"0.499999,0.500800,0.500000,0.411860",0.01003524,0.20593019,20.5,small,large,1
crop_batch_2_000084_000_bag_wrapper.jpg,batch_2_000084,data/official_complete/TACO/data/batch_2/000084.JPG,train,0,bag_wrapper,"0.536623,0.150923,0.060260,0.186790","975.0,81.0,116.0,263.0","770,0,1296,526",526x526,1925x1408,"0.499999,0.403992,0.220533,0.500001",0.01125597,0.11026677,9.8,small,medium,1
crop_batch_2_000084_004_cigarette.jpg,batch_2_000084,data/official_complete/TACO/data/batch_2/000084.JPG,train,5,cigarette,"0.591688,0.703835,0.028052,0.052557","1112.0,954.0,54.0,74.0","1043,895,1235,1087",192x192,1925x1408,"0.499997,0.499998,0.281251,0.385418",0.00147433,0.10839901,73.5,tiny,medium,3
crop_batch_2_000084_005_cigarette.jpg,batch_2_000084,data/official_complete/TACO/data/batch_2/000084.JPG,train,5,cigarette,"0.588052,0.571023,0.008312,0.025568","1124.0,786.0,16.0,36.0","1036,708,1228,900",192x192,1925x1408,"0.500001,0.500002,0.083336,0.187499",0.00021252,0.01562547,73.5,tiny,small,2
crop_batch_2_000085_000_straw.jpg,batch_2_000085,data/prepared_run_002/images/train/batch_2_000085.JPG,train,7,straw,"0.572712,0.369332,0.083333,0.176164","1300.0,918.0,204.0,575.0","827,631,1977,1780",1150x1149,2448x3264,"0.499999,0.500000,0.177391,0.500435",0.01468027,0.08877238,6.0,small,medium,1
crop_batch_2_000086_000_can.jpg,batch_2_000086,data/prepared_run_002/images/train/batch_2_000086.JPG,train,3,can,"0.614379,0.246170,0.142974,0.051164","1329.0,720.0,350.0,167.0","1154,453,1854,1153",700x700,2448x3264,"0.500000,0.500713,0.500001,0.238570",0.00731512,0.11928533,16.3,tiny,medium,1
crop_batch_2_000088_000_bottle.jpg,batch_2_000088,data/prepared_run_002/images/train/batch_2_000088.JPG,train,1,bottle,"0.698529,0.502451,0.181373,0.142770","1488.0,1407.0,444.0,466.0","1244,1174,2176,2106",932x932,2448x3264,"0.499999,0.500000,0.476396,0.500001",0.02589462,0.23819867,9.2,small,large,2
crop_batch_2_000088_001_bottle_cap.jpg,batch_2_000088,data/prepared_run_002/images/train/batch_2_000088.JPG,train,2,bottle_cap,"0.626634,0.560509,0.037582,0.026654","1488.0,1786.0,92.0,87.0","1438,1734,1630,1926",192x192,2448x3264,"0.500000,0.497403,0.479170,0.453118",0.00100171,0.21712078,216.7,tiny,large,1
crop_batch_2_000089_000_bag_wrapper.jpg,batch_2_000089,data/official_complete/TACO/data/batch_2/000089.JPG,train,0,bag_wrapper,"0.596201,0.387663,0.186887,0.073529","1641.0,859.0,610.0,180.0","1336,339,2556,1559",1220x1220,3264x2448,"0.500000,0.499999,0.499999,0.147540",0.01374161,0.07376998,5.4,small,medium,1
crop_batch_2_000090_000_bag_wrapper.jpg,batch_2_000090,data/official_complete/TACO/data/batch_2/000090.JPG,train,0,bag_wrapper,"0.537990,0.691585,0.133578,0.089869","1538.0,1583.0,436.0,220.0","1320,1257,2192,2129",872x872,3264x2448,"0.499999,0.500000,0.499998,0.252293",0.01200452,0.12614599,10.5,small,medium,1
crop_batch_2_000091_000_bag_wrapper.jpg,batch_2_000091,data/official_complete/TACO/data/batch_2/000091.JPG,train,0,bag_wrapper,"0.562653,0.613766,0.128983,0.097631","1626.0,1383.0,421.0,239.0","1415,1081,2257,1923",842x842,3264x2448,"0.500593,0.500593,0.500001,0.283849",0.01259274,0.14192457,11.3,small,medium,1
crop_batch_2_000092_000_bag_wrapper.jpg,batch_2_000092,data/official_complete/TACO/data/batch_2/000092.JPG,train,0,bag_wrapper,"0.461397,0.459967,0.120098,0.151144","1310.0,941.0,392.0,370.0","1114,734,1898,1518",784x784,3264x2448,"0.500000,0.499999,0.500000,0.471939",0.01815209,0.23596964,13.0,small,large,1
crop_batch_2_000093_000_bottle_cap.jpg,batch_2_000093,data/prepared_run_002/images/train/batch_2_000093.JPG,train,2,bottle_cap,"0.482026,0.556066,0.036765,0.026348","1135.0,1772.0,90.0,86.0","1084,1719,1276,1911",192x192,2448x3264,"0.499998,0.499997,0.468754,0.447916",0.00096868,0.2099623,216.8,tiny,large,1
crop_batch_2_000094_000_bag_wrapper.jpg,batch_2_000094,data/official_complete/TACO/data/batch_2/000094.JPG,train,0,bag_wrapper,"0.573376,0.500408,0.171262,0.183824","1592.0,1000.0,559.0,450.0","1313,666,2430,1784",1117x1118,3264x2448,"0.499999,0.499999,0.500447,0.402506",0.03148207,0.20143262,6.4,small,large,1
crop_batch_2_000095_000_bag_wrapper.jpg,batch_2_000095,data/official_complete/TACO/data/batch_2/000095.JPG,train,0,bag_wrapper,"0.543045,0.399918,0.178002,0.218954","1482.0,711.0,581.0,536.0","1192,398,2353,1560",1161x1162,3264x2448,"0.499999,0.499999,0.500429,0.461273",0.03897425,0.23083464,5.9,small,large,1
crop_batch_2_000099_000_bag_wrapper.jpg,batch_2_000099,data/prepared_run_002/images/train/batch_2_000099.JPG,train,0,bag_wrapper,"0.574142,0.384191,0.225082,0.115196","1130.0,1066.0,551.0,376.0","854,703,1957,1805",1103x1102,2448x3264,"0.500000,0.499999,0.499547,0.341198",0.02592855,0.17044435,6.6,small,medium,1
crop_batch_3_IMG_4852_000_cigarette.jpg,batch_3_IMG_4852,data/official_complete/TACO/data/batch_3/IMG_4852.JPG,train,5,cigarette,"0.244179,0.012255,0.012868,0.021242","776.0,4.0,42.0,52.0","701,0,893,192",192x192,3264x2448,"0.500001,0.156251,0.218756,0.270836",0.00027334,0.05924689,216.8,tiny,medium,1
crop_batch_3_IMG_4854_000_cup.jpg,batch_3_IMG_4854,data/official_complete/TACO/data/batch_3/IMG_4854.JPG,train,6,cup,"0.609375,0.482435,0.120098,0.165850","1793.0,978.0,392.0,406.0","1583,775,2395,1587",812x812,3264x2448,"0.500000,0.500001,0.482758,0.500001",0.01991825,0.24137971,12.1,small,large,1
crop_batch_3_IMG_4855_000_carton.jpg,batch_3_IMG_4855,data/official_complete/TACO/data/batch_3/IMG_4855.JPG,train,4,carton,"0.434896,0.473448,0.106924,0.165850","1245.0,956.0,349.0,406.0","1013,753,1826,1565",813x812,3264x2448,"0.500001,0.500001,0.429274,0.500001",0.01773335,0.21463753,12.1,small,large,1
crop_batch_3_IMG_4856_000_bag_wrapper.jpg,batch_3_IMG_4856,data/official_complete/TACO/data/batch_3/IMG_4856.JPG,train,0,bag_wrapper,"0.550858,0.449755,0.092525,0.094771","1647.0,985.0,302.0,232.0","1496,799,2100,1403",604x604,3264x2448,"0.500001,0.500000,0.500003,0.384105",0.00876869,0.19205351,21.9,tiny,medium,1
crop_batch_3_IMG_4857_000_cup.jpg,batch_3_IMG_4857,data/official_complete/TACO/data/batch_3/IMG_4857.JPG,train,6,cup,"0.509651,0.374891,0.079963,0.101747","1533.0,742.0,261.0,233.0","1403,598,1925,1119",522x521,3264x2290,"0.499044,0.500001,0.499999,0.447218",0.008136,0.22360839,27.5,tiny,large,1
crop_batch_3_IMG_4860_000_bag_wrapper.jpg,batch_3_IMG_4860,data/prepared_run_002/images/train/batch_3_IMG_4860.JPG,train,0,bag_wrapper,"0.743464,0.568321,0.222222,0.108456","1548.0,1678.0,544.0,354.0","1276,1311,2364,2399",1088x1088,2448x3264,"0.500000,0.500000,0.499999,0.325368",0.02410131,0.16268384,6.8,small,medium,1
crop_batch_3_IMG_4881_000_bag_wrapper.jpg,batch_3_IMG_4881,data/official_complete/TACO/data/batch_3/IMG_4881.JPG,train,0,bag_wrapper,"0.292688,0.627066,0.073938,0.047650","626.0,1861.0,181.0,147.0","536,1753,898,2115",362x362,2448x3085,"0.498619,0.501377,0.500001,0.406078",0.00352315,0.20303927,57.6,tiny,large,1
crop_batch_3_IMG_4881_001_cigarette.jpg,batch_3_IMG_4881,data/official_complete/TACO/data/batch_3/IMG_4881.JPG,train,5,cigarette,"0.412173,0.184441,0.007353,0.023339","1000.0,533.0,18.0,72.0","913,473,1105,665",192x192,2448x3085,"0.499997,0.500003,0.093751,0.375004",0.00017161,0.03515693,204.9,tiny,small,1
crop_batch_3_IMG_4887_000_can.jpg,batch_3_IMG_4887,data/prepared_run_002/images/train/batch_3_IMG_4887.JPG,train,3,can,"0.439338,0.349418,0.082925,0.040748","974.0,1074.0,203.0,133.0","872,937,1278,1344",406x407,2448x3264,"0.501230,0.500001,0.500001,0.326785",0.00337903,0.16339279,48.4,tiny,medium,1
crop_batch_3_IMG_4889_000_can.jpg,batch_3_IMG_4889,data/prepared_run_002/images/train/batch_3_IMG_4889.JPG,train,3,can,"0.454657,0.385417,0.107026,0.037990","982.0,1196.0,262.0,124.0","851,996,1375,1520",524x524,2448x3264,"0.500001,0.500002,0.499999,0.236640",0.00406592,0.11831984,29.1,tiny,medium,1
crop_batch_3_IMG_4893_000_bottle.jpg,batch_3_IMG_4893,data/prepared_run_002/images/train/batch_3_IMG_4893.JPG,train,1,bottle,"0.493464,0.640472,0.102124,0.168811","1083.0,1815.0,250.0,551.0","657,1540,1759,2641",1102x1101,2448x3264,"0.500000,0.500001,0.226860,0.500453",0.01723965,0.11353276,6.6,small,medium,1
crop_batch_3_IMG_4895_000_bag_wrapper.jpg,batch_3_IMG_4895,data/prepared_run_002/images/train/batch_3_IMG_4895.JPG,train,0,bag_wrapper,"0.560253,0.561887,0.098448,0.115196","1251.0,1646.0,241.0,376.0","995,1458,1747,2210",752x752,2448x3264,"0.500664,0.499999,0.320480,0.500000",0.01134082,0.16023972,14.1,small,medium,2
crop_batch_3_IMG_4895_001_bag_wrapper.jpg,batch_3_IMG_4895,data/prepared_run_002/images/train/batch_3_IMG_4895.JPG,train,0,bag_wrapper,"0.438521,0.591299,0.072304,0.037990","985.0,1868.0,177.0,124.0","896,1753,1250,2107",354x354,2448x3264,"0.501411,0.500000,0.500001,0.350281",0.00274683,0.17514053,63.8,tiny,medium,1
crop_batch_3_IMG_4902_001_bag_wrapper.jpg,batch_3_IMG_4902,data/prepared_run_002/images/train/batch_3_IMG_4902.JPG,train,0,bag_wrapper,"0.676471,0.582261,0.025327,0.028493","1625.0,1854.0,62.0,93.0","1560,1804,1752,1996",192x192,2448x3264,"0.500005,0.502604,0.322919,0.484381",0.00072164,0.15641595,216.8,tiny,medium,1
crop_batch_3_IMG_4902_000_bag_wrapper.jpg,batch_3_IMG_4902,data/prepared_run_002/images/train/batch_3_IMG_4902.JPG,train,0,bag_wrapper,"0.552492,0.360447,0.148284,0.070159","1171.0,1062.0,363.0,229.0","990,813,1715,1539",725x726,2448x3264,"0.500001,0.500687,0.500689,0.315426",0.01040346,0.15792999,15.2,small,medium,1
crop_batch_3_IMG_4911_000_bag_wrapper.jpg,batch_3_IMG_4911,data/prepared_run_002/images/train/batch_3_IMG_4911.JPG,train,0,bag_wrapper,"0.342933,0.524816,0.051879,0.072304","776.0,1595.0,127.0,236.0","603,1477,1076,1949",473x472,2448x3264,"0.500000,0.499999,0.268499,0.500001",0.00375106,0.1342494,35.8,tiny,medium,1
crop_batch_3_IMG_4914_000_bottle_cap.jpg,batch_3_IMG_4914,data/prepared_run_002/images/train/batch_3_IMG_4914.JPG,train,2,bottle_cap,"0.542075,0.425858,0.087418,0.063113","1220.0,1287.0,214.0,206.0","1113,1176,1541,1604",428x428,2448x3264,"0.499999,0.500001,0.499998,0.481310",0.00551721,0.24065435,43.6,tiny,large,1
crop_batch_3_IMG_4917_000_bottle_cap.jpg,batch_3_IMG_4917,data/prepared_run_002/images/train/batch_3_IMG_4917.JPG,train,2,bottle_cap,"0.745711,0.434436,0.044526,0.028799","1771.0,1371.0,109.0,94.0","1717,1309,1935,1527",218x218,2448x3264,"0.497709,0.499996,0.499998,0.431192",0.0012823,0.21559549,168.1,tiny,large,1
crop_batch_3_IMG_4922_000_straw.jpg,batch_3_IMG_4922,data/prepared_run_002/images/train/batch_3_IMG_4922.JPG,train,7,straw,"0.493668,0.404105,0.104167,0.114583","1081.0,1132.0,255.0,374.0","835,945,1582,1693",747x748,2448x3264,"0.499999,0.499998,0.341367,0.499999",0.01193577,0.17068278,14.3,small,medium,2
crop_batch_3_IMG_4922_001_cup.jpg,batch_3_IMG_4922,data/prepared_run_002/images/train/batch_3_IMG_4922.JPG,train,6,cup,"0.554534,0.473039,0.137663,0.135417","1189.0,1323.0,337.0,442.0","915,1102,1800,1986",885x884,2448x3264,"0.499999,0.499999,0.380790,0.500001",0.01864191,0.1903954,10.2,small,medium,2
crop_batch_3_IMG_4924_001_cigarette.jpg,batch_3_IMG_4924,data/prepared_run_002/images/train/batch_3_IMG_4924.JPG,train,5,cigarette,"0.834559,0.436275,0.013889,0.020833","2026.0,1390.0,34.0,68.0","1947,1328,2139,1520",192x192,2448x3264,"0.500002,0.500008,0.177085,0.354161",0.00028935,0.06271651,216.8,tiny,medium,1
crop_batch_3_IMG_4924_000_bag_wrapper.jpg,batch_3_IMG_4924,data/prepared_run_002/images/train/batch_3_IMG_4924.JPG,train,0,bag_wrapper,"0.463031,0.583180,0.109069,0.070772","1000.0,1788.0,267.0,231.0","866,1636,1401,2171",535x535,2448x3264,"0.500000,0.499999,0.499067,0.431775",0.00771903,0.21548488,27.9,tiny,large,1
crop_batch_3_IMG_4929_000_bag_wrapper.jpg,batch_3_IMG_4929,data/official_complete/TACO/data/batch_3/IMG_4929.JPG,train,0,bag_wrapper,"0.424632,0.703421,0.173611,0.151445","827.0,1890.0,425.0,456.0","583,1662,1496,2574",913x912,2448x3011,"0.499999,0.500001,0.465498,0.500001",0.02629252,0.23274949,8.9,small,large,1
crop_batch_3_IMG_4950_000_bag_wrapper.jpg,batch_3_IMG_4950,data/official_complete/TACO/data/batch_3/IMG_4950.JPG,train,0,bag_wrapper,"0.383578,0.505562,0.181373,0.172612","717.0,1093.0,444.0,450.0","489,868,1389,1768",900x900,2448x2607,"0.499999,0.500000,0.493335,0.499999",0.03130716,0.246667,7.9,small,large,1
crop_batch_3_IMG_4964_000_bag_wrapper.jpg,batch_3_IMG_4964,data/official_complete/TACO/data/batch_3/IMG_4964.JPG,train,0,bag_wrapper,"0.416207,0.495302,0.032782,0.041258","1305.0,1162.0,107.0,101.0","1251,1105,1466,1319",215x214,3264x2448,"0.499998,0.502333,0.497677,0.471961",0.00135252,0.23488374,173.7,tiny,large,1
crop_batch_3_IMG_4965_000_bag_wrapper.jpg,batch_3_IMG_4965,data/official_complete/TACO/data/batch_3/IMG_4965.JPG,train,0,bag_wrapper,"0.694393,0.559028,0.177390,0.246324","1977.0,1067.0,579.0,603.0","1663,765,2869,1972",1206x1207,3264x2448,"0.500414,0.500000,0.480100,0.499587",0.04369541,0.23985173,5.5,small,large,1
crop_batch_3_IMG_4966_000_bag_wrapper.jpg,batch_3_IMG_4966,data/official_complete/TACO/data/batch_3/IMG_4966.JPG,train,0,bag_wrapper,"0.418811,0.561070,0.066789,0.085376","1258.0,1269.0,218.0,209.0","1149,1156,1585,1591",436x435,3264x2448,"0.499998,0.499999,0.499998,0.480461",0.00570218,0.24022962,42.1,tiny,large,1
crop_batch_3_IMG_4967_001_cup.jpg,batch_3_IMG_4967,data/prepared_run_002/images/train/batch_3_IMG_4967.JPG,train,6,cup,"0.419322,0.537071,0.053513,0.058824","961.0,1657.0,131.0,192.0","834,1561,1219,1945",385x384,2448x3264,"0.500001,0.499999,0.340259,0.500004",0.00314785,0.170131,54.0,tiny,medium,1
crop_batch_3_IMG_4967_000_straw.jpg,batch_3_IMG_4967,data/prepared_run_002/images/train/batch_3_IMG_4967.JPG,train,7,straw,"0.684641,0.517616,0.122549,0.056679","1526.0,1597.0,300.0,185.0","1376,1389,1976,1989",600x600,2448x3264,"0.500002,0.500831,0.500000,0.308334",0.00694595,0.15416686,22.2,tiny,medium,1
crop_batch_3_IMG_4969_005_cup.jpg,batch_3_IMG_4969,data/prepared_run_002/images/train/batch_3_IMG_4969.JPG,train,6,cup,"0.635008,0.464767,0.028186,0.018382","1520.0,1487.0,69.0,60.0","1458,1421,1650,1613",192x192,2448x3264,"0.502602,0.499997,0.359372,0.312494",0.00051812,0.11230144,216.8,tiny,medium,1
crop_batch_3_IMG_4969_007_can.jpg,batch_3_IMG_4969,data/prepared_run_002/images/train/batch_3_IMG_4969.JPG,train,3,can,"0.585580,0.280484,0.009395,0.010723","1422.0,898.0,23.0,35.0","1337,819,1529,1011",192x192,2448x3264,"0.502603,0.502603,0.119786,0.182291",0.00010074,0.02183596,216.8,tiny,small,1
crop_batch_3_IMG_4969_004_carton.jpg,batch_3_IMG_4969,data/prepared_run_002/images/train/batch_3_IMG_4969.JPG,train,4,carton,"0.352941,0.468750,0.062908,0.023284","787.0,1492.0,154.0,76.0","710,1376,1018,1684",308x308,2448x3264,"0.499999,0.500000,0.499996,0.246750",0.00146475,0.12337399,84.2,tiny,medium,2
crop_batch_3_IMG_4969_006_bag_wrapper.jpg,batch_3_IMG_4969,data/prepared_run_002/images/train/batch_3_IMG_4969.JPG,train,0,bag_wrapper,"0.450980,0.443627,0.017974,0.009804","1082.0,1432.0,44.0,32.0","1008,1352,1200,1544",192x192,2448x3264,"0.499995,0.499992,0.229169,0.166668",0.00017622,0.03819506,216.8,tiny,small,1
crop_batch_3_IMG_4971_000_bottle_cap.jpg,batch_3_IMG_4971,data/prepared_run_002/images/train/batch_3_IMG_4971.JPG,train,2,bottle_cap,"0.480392,0.805607,0.088235,0.071998","1068.0,2512.0,216.0,235.0","941,2394,1411,2865",470x471,2448x3264,"0.499999,0.500003,0.459573,0.498942",0.00635274,0.22930004,36.1,tiny,large,1
crop_batch_3_IMG_4972_000_cigarette.jpg,batch_3_IMG_4972,data/prepared_run_002/images/train/batch_3_IMG_4972.JPG,train,5,cigarette,"0.655637,0.089461,0.031863,0.015931","1566.0,266.0,78.0,52.0","1509,196,1701,388",192x192,2448x3264,"0.499997,0.500004,0.406253,0.270827",0.00050761,0.11002435,216.8,tiny,medium,1
crop_batch_3_IMG_4977_000_can.jpg,batch_3_IMG_4977,data/prepared_run_002/images/train/batch_3_IMG_4977.JPG,train,3,can,"0.525123,0.571538,0.106618,0.081189","1155.0,1733.0,261.0,265.0","1021,1600,1551,2131",530x531,2448x3264,"0.499059,0.500000,0.492454,0.499060",0.00865621,0.24576436,28.4,tiny,large,1
crop_batch_3_IMG_4992_001_bottle_cap.jpg,batch_3_IMG_4992,data/prepared_run_002/images/train/batch_3_IMG_4992.JPG,train,2,bottle_cap,"0.489992,0.217831,0.021650,0.014706","1173.0,687.0,53.0,48.0","1104,615,1296,807",192x192,2448x3264,"0.497398,0.500002,0.276037,0.250002",0.00031838,0.06900993,216.8,tiny,medium,1
crop_batch_3_IMG_4992_000_bottle.jpg,batch_3_IMG_4992,data/prepared_run_002/images/train/batch_3_IMG_4992.JPG,train,1,bottle,"0.499796,0.350031,0.185049,0.150429","997.0,897.0,453.0,491.0","733,652,1715,1634",982x982,2448x3264,"0.499491,0.499492,0.461303,0.500000",0.02783674,0.23065183,8.3,small,large,2
crop_batch_3_IMG_4994_000_cup.jpg,batch_3_IMG_4994,data/prepared_run_002/images/train/batch_3_IMG_4994.JPG,train,6,cup,"0.305964,0.494179,0.142974,0.132353","574.0,1397.0,350.0,432.0","317,1181,1181,2045",864x864,2448x3264,"0.500000,0.500000,0.405093,0.500000",0.01892304,0.20254659,10.7,small,large,1
crop_batch_3_IMG_4994_001_bottle.jpg,batch_3_IMG_4994,data/prepared_run_002/images/train/batch_3_IMG_4994.JPG,train,1,bottle,"0.636234,0.360294,0.127042,0.048407","1402.0,1097.0,311.0,158.0","1247,865,1868,1487",621x622,2448x3264,"0.500001,0.499999,0.500803,0.254020",0.00614972,0.12721405,20.7,tiny,medium,1
crop_batch_3_IMG_4996_001_bottle_cap.jpg,batch_3_IMG_4996,data/prepared_run_002/images/train/batch_3_IMG_4996.JPG,train,2,bottle_cap,"0.526552,0.677543,0.049837,0.023591","1228.0,2173.0,122.0,77.0","1167,2089,1411,2334",244x245,2448x3264,"0.499997,0.500001,0.500004,0.314290",0.0011757,0.1571462,133.7,tiny,medium,1
crop_batch_3_IMG_4996_002_can.jpg,batch_3_IMG_4996,data/prepared_run_002/images/train/batch_3_IMG_4996.JPG,train,3,can,"0.455678,0.101256,0.257761,0.113664","800.0,145.0,631.0,371.0","485,0,1746,1262",1261x1262,2448x3264,"0.500000,0.261886,0.500396,0.293977",0.02929815,0.14710494,5.0,small,medium,1
crop_batch_3_IMG_4996_000_bottle.jpg,batch_3_IMG_4996,data/prepared_run_002/images/train/batch_3_IMG_4996.JPG,train,1,bottle,"0.509600,0.564951,0.121324,0.248775","1099.0,1438.0,297.0,812.0","435,1032,2060,2656",1625x1624,2448x3264,"0.500000,0.500000,0.182770,0.500001",0.03018238,0.09138515,3.0,small,medium,2
crop_batch_3_IMG_4997_000_can.jpg,batch_3_IMG_4997,data/prepared_run_002/images/train/batch_3_IMG_4997.JPG,train,3,can,"0.556985,0.297028,0.053513,0.031556","1298.0,918.0,131.0,103.0","1232,838,1494,1100",262x262,2448x3264,"0.501906,0.501906,0.499999,0.393125",0.00168866,0.1965623,116.4,tiny,medium,1
crop_batch_3_IMG_5003_011_cigarette.jpg,batch_3_IMG_5003,data/prepared_run_002/images/train/batch_3_IMG_5003.JPG,train,5,cigarette,"0.837418,0.085478,0.026144,0.004289","2018.0,272.0,64.0,14.0","1954,183,2146,375",192x192,2448x3264,"0.499996,0.500001,0.333336,0.072913",0.00011213,0.02430453,216.7,tiny,small,1
crop_batch_3_IMG_5003_009_cigarette.jpg,batch_3_IMG_5003,data/prepared_run_002/images/train/batch_3_IMG_5003.JPG,train,5,cigarette,"0.773284,0.463542,0.023693,0.022672","1864.0,1476.0,58.0,74.0","1797,1417,1989,1609",192x192,2448x3264,"0.499996,0.500006,0.302086,0.385424",0.00053717,0.1164311,216.8,tiny,medium,1
crop_batch_3_IMG_5036_000_bottle.jpg,batch_3_IMG_5036,data/prepared_run_002/images/train/batch_3_IMG_5036.JPG,train,1,bottle,"0.544526,0.280331,0.080065,0.017770","1235.0,886.0,196.0,58.0","1137,719,1529,1111",392x392,2448x3264,"0.499999,0.500001,0.499998,0.147962",0.00142276,0.07398089,52.0,tiny,medium,1
crop_batch_3_IMG_5045_001_bag_wrapper.jpg,batch_3_IMG_5045,data/prepared_run_002/images/train/batch_3_IMG_5045.JPG,train,0,bag_wrapper,"0.412582,0.663450,0.184641,0.140625","784.0,1936.0,452.0,459.0","551,1707,1469,2625",918x918,2448x3264,"0.500001,0.499456,0.492376,0.500000",0.02596514,0.246188,9.5,small,large,1
crop_batch_3_IMG_5046_000_can.jpg,batch_3_IMG_5046,data/prepared_run_002/images/train/batch_3_IMG_5046.JPG,train,3,can,"0.485703,0.670496,0.165033,0.134498","987.0,1969.0,404.0,439.0","750,1749,1628,2628",878x879,2448x3264,"0.500001,0.499999,0.460138,0.499433",0.02219661,0.22980781,10.4,small,large,1
